key,timestamp,data_type,fit_kind,model,sign_mode,status,param,Value,Sigma1,CI95_width,CI95_low,CI95_high,RF_set,RF_meas,score_AICc,score_R2
20251209_180316_lost_double,20251209_180316,lost,double,double_gaussian,peak,ok,base,0.00196325836710434,0.00050231162482542,0.000999111284780312,0.000964147082324031,0.00296236965188466,0,10.3338043478261,-767.595709267835,0.858287041584303
20251209_180316_lost_double,20251209_180316,lost,double,double_gaussian,peak,ok,center1,121.750442747742,0.245418438200176,0.488143851307797,121.262298896434,122.23858659905,0,10.3338043478261,-767.595709267835,0.858287041584303
20251209_180316_lost_double,20251209_180316,lost,double,double_gaussian,peak,ok,center2,123.857404736611,0.14125432864607,0.280958645588584,123.576446091022,124.1383633822,0,10.3338043478261,-767.595709267835,0.858287041584303
20251209_180316_lost_double,20251209_180316,lost,double,double_gaussian,peak,ok,sigma1,2.83160311353564,0.462658299959208,0.920239758829342,1.9113633547063,3.75184287236498,0,10.3338043478261,-767.595709267835,0.858287041584303
20251209_180316_lost_double,20251209_180316,lost,double,double_gaussian,peak,ok,sigma2,0.742001383158969,0.282169755227227,0.56124320588679,0.180758177272179,1.30324458904576,0,10.3338043478261,-767.595709267835,0.858287041584303
20251209_180316_lost_single,20251209_180316,lost,single,single_gaussian,peak,ok,amp1,0.00653543199961,0.000545808783087198,0.00108469095073305,0.00545074104887696,0.00762012295034305,0,10.3338043478261,-759.79176116784,0.813587170102059
20251209_180316_lost_single,20251209_180316,lost,single,single_gaussian,peak,ok,base,0.00158257835984393,0.000564818192564406,0.00112246852976371,0.000460109830080222,0.00270504688960764,0,10.3338043478261,-759.79176116784,0.813587170102059
20251209_180316_lost_single,20251209_180316,lost,single,single_gaussian,peak,ok,center1,122.101537552382,0.120547452520739,0.23956509117275,121.861972461209,122.341102643555,0,10.3338043478261,-759.79176116784,0.813587170102059
20251209_180316_lost_single,20251209_180316,lost,single,single_gaussian,peak,ok,sigma1,3.2348566223945,0.371969880324865,0.739219257065668,2.49563736532883,3.97407587946017,0,10.3338043478261,-759.79176116784,0.813587170102059
20251209_180316_trapped_double,20251209_180316,trapped,double,double_gaussian,dip,ok,amp1,0.0203998886189052,0.00218200490681854,0.00434006624195907,0.0160598223769461,0.0247399548608642,0,10.3338043478261,-613.729665437986,0.942598321661226
20251209_180316_trapped_double,20251209_180316,trapped,double,double_gaussian,dip,ok,amp2,0.0439677137740501,0.00175171221104797,0.00348420253732683,0.0404835112367233,0.047451916311377,0,10.3338043478261,-613.729665437986,0.942598321661226
20251209_180316_trapped_double,20251209_180316,trapped,double,double_gaussian,dip,ok,base,0.141827498378247,0.0014930154885055,0.00296964782257642,0.13885785055567,0.144797146200823,0,10.3338043478261,-613.729665437986,0.942598321661226
20251209_180316_trapped_double,20251209_180316,trapped,double,double_gaussian,dip,ok,center1,119.136722836083,0.187831869390948,0.373602622505715,118.763120213577,119.510325458589,0,10.3338043478261,-613.729665437986,0.942598321661226
20251209_180316_trapped_double,20251209_180316,trapped,double,double_gaussian,dip,ok,center2,122.600092511047,0.111310868115083,0.221400300045076,122.378692211002,122.821492811092,0,10.3338043478261,-613.729665437986,0.942598321661226
20251209_180316_trapped_double,20251209_180316,trapped,double,double_gaussian,dip,ok,sigma1,1.49794547314762,0.218292874364699,0.434190377817163,1.06375509533046,1.93213585096478,0,10.3338043478261,-613.729665437986,0.942598321661226
20251209_180316_trapped_double,20251209_180316,trapped,double,double_gaussian,dip,ok,sigma2,2.19763466819945,0.16534459448941,0.328874830020526,1.86875983817892,2.52650949821997,0,10.3338043478261,-613.729665437986,0.942598321661226
20251209_180316_trapped_single,20251209_180316,trapped,single,single_gaussian,dip,ok,amp1,0.044998983201555,0.00394633020622922,0.00784257929872384,0.0371564039028312,0.0528415625002789,0,10.3338043478261,-574.262374880387,0.867092883842409
20251209_180316_trapped_single,20251209_180316,trapped,single,single_gaussian,dip,ok,base,0.146301926927978,0.00428785448099334,0.00852129371624749,0.137780633211731,0.154823220644226,0,10.3338043478261,-574.262374880387,0.867092883842409
20251209_180316_trapped_single,20251209_180316,trapped,single,single_gaussian,dip,ok,center1,121.903479279424,0.099914795346578,0.198561616659561,121.704917662764,122.102040896083,0,10.3338043478261,-574.262374880387,0.867092883842409
20251209_180316_trapped_single,20251209_180316,trapped,single,single_gaussian,dip,ok,sigma1,3.59288097879557,0.39785710011772,0.79066517350938,2.80221580528619,4.38354615230495,0,10.3338043478261,-574.262374880387,0.867092883842409
20251210_132650_lost_double,20251210_132650,lost,double,double_gaussian,peak,ok,amp1,0.0302024984058724,0.00168532724481604,0.00335216106023555,0.0268503373456368,0.0335546594661079,0.5,10.4885217391304,-672.699862286437,0.970097389718036
20251210_132650_lost_double,20251210_132650,lost,double,double_gaussian,peak,ok,amp2,0.0319654517903828,0.00269759622500956,0.00536559119276713,0.0265998605976157,0.03733104298315,0.5,10.4885217391304,-672.699862286437,0.970097389718036
20251210_132650_lost_double,20251210_132650,lost,double,double_gaussian,peak,ok,base,0.0121476859860531,0.000603064552006188,0.00119951155733211,0.010948174428721,0.0133471975433852,0.5,10.4885217391304,-672.699862286437,0.970097389718036
20251210_132650_lost_double,20251210_132650,lost,double,double_gaussian,peak,ok,center1,34.6882620130315,0.0947812201156282,0.188522387144999,34.4997396258865,34.8767844001765,0.5,10.4885217391304,-672.699862286437,0.970097389718036
20251210_132650_lost_double,20251210_132650,lost,double,double_gaussian,peak,ok,center2,36.3891894212864,0.0626162061843374,0.124545312345987,36.2646441089404,36.5137347336323,0.5,10.4885217391304,-672.699862286437,0.970097389718036
20251210_132650_lost_double,20251210_132650,lost,double,double_gaussian,peak,ok,sigma1,1.1083967932867,0.129043899424121,0.256671774601085,0.851725018685618,1.36506856788779,0.5,10.4885217391304,-672.699862286437,0.970097389718036
