Ex,Ey,Ez,U2,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost
-0.111686031,0.1455400135,-0.007850295,-0.3,0.003004064322318431,0.002738999823290334,11318,34,31,7.1612372398376465
-0.011722828,0.1185487375,-0.009661074,-0.24,0.017412743662839972,0.009862084906387241,12979,226,128,7.202096223831177
-0.143194061,-0.013049389,0.0767613747,-0.24,0.07888832597524788,0.012376058478685677,13817,1090,171,7.4675679206848145
-0.168530161,0.0022369691,0.0437883088,-0.24,0.091869918699187,0.006300813008130081,14760,1356,93,7.478200197219849
-0.087606433,-0.082739746,0.0111580235,-0.13,0.07086060094293153,0.009710787418197172,14211,1007,138,7.394247531890869
-0.106838888,0.0472648318,0.0178999463,-0.1,0.0617112493206932,0.00253607873920657,16561,1022,42,7.917985200881958
-0.33597726,0.1759435881,-0.041929184,-0.1,0.008816547982366904,0.00084774499830451,11796,104,10,7.372492790222168
-0.347796628,-0.079085614,-0.015129432,-0.13,0.005373184451347494,0.0007556040634707414,11911,64,9,7.274285078048706
-0.122958826,0.0801478753,0.0204427776,-0.1,0.07642958484979336,0.0019122817839738449,16211,1239,31,7.921216249465942
-0.286014686,-0.076468141,-0.042834504,-0.3,0.0,0.00040543279951348065,9866,0,4,7.218159914016724
-0.109384031,-0.093264164,-0.010406645,-0.13,0.06151329825060447,0.0074669321575878255,14062,865,105,7.693365097045898
-0.032434396,-0.095705687,-0.079239203,-0.13,0.011768062192425648,0.010484273589615577,14021,165,147,7.29992151260376
-0.224068368,0.1564254173,-0.043551686,-0.1,0.017838319954593368,0.0021892483580637314,12333,220,27,7.311471700668335
-0.322331332,0.0689291851,-0.024167172,-0.24,0.054940825555662466,0.00048109304339459254,10393,571,5,7.089788198471069
-0.199246611,0.0047012448,-0.042064385,-0.24,0.11737817321035017,0.009795118765815035,12251,1438,120,7.477391004562378
-0.101989985,0.0495864936,-0.035994406,-0.24,0.08675581025151226,0.015838904807386183,12564,1090,199,7.357632875442505
-0.179249075,-0.014404913,-0.029291445,-0.3,0.06788557431545797,0.006648587175225265,11431,776,76,7.325213193893433
-0.121321377,-0.079288213,-0.024776781,-0.1,0.013953844974315725,0.0026067622479490913,13043,182,34,7.3382041454315186
-0.340318738,-0.083889283,0.0177080549,-0.18,0.004831327343617562,0.0005933209018477708,11798,57,7,7.216506004333496
-0.219176929,-0.058065435,0.0619476157,-0.1,0.00598517309392641,0.0027205332245120043,14703,88,40,7.308113098144531
0.0495125327,-0.000380906,0.0713546504,-0.13,0.046608866752751645,0.010699133001291274,16263,758,174,7.733606576919556
-0.325622191,0.1394341231,-0.032748747,-0.13,0.011887454032327034,0.0011972975284358163,11693,139,14,7.341754198074341
-0.162239998,0.1863267703,-0.014568933,-0.1,0.057988547463505125,0.002822808290991209,12399,719,35,7.311183214187622
-0.005182648,0.0125655147,0.0490559807,-0.18,0.054609840954274354,0.011058648111332009,16096,879,178,7.7707414627075195
0.0416404489,-0.053755302,-0.067870567,-0.18,0.022447501810282405,0.012527154236060826,13810,310,173,7.251065492630005
-0.212444895,-0.083608173,-0.000317811,-0.13,0.053762594458438284,0.0021253148614609574,12704,683,27,7.3969361782073975
-0.33867355,-0.026655376,-0.063529152,-0.1,0.0068694798822374874,0.001799149492966961,12228,84,22,7.23541259765625
-0.059708901,0.1263360329,-0.053226138,-0.13,0.060830100285484225,0.011126564673157162,13661,831,152,7.2665016651153564
-0.283493411,0.1997646603,0.0684472402,-0.18,0.003121098626716604,0.0008583021223470662,12816,40,11,7.2262208461761475
-0.155448778,-0.090377496,0.0302047112,-0.13,0.08828262702122767,0.00605410376274044,13049,1152,79,7.541398763656616
-0.233939467,-0.014174579,0.0556525433,-0.13,0.026230613621038436,0.0033041132838840187,14830,389,49,7.331782102584839
-0.035498934,-0.055912735,0.0487650371,-0.13,0.06663337376043375,0.012270814011557395,14017,934,172,7.3441994190216064
-0.341613275,0.0262778198,-0.069896526,-0.24,0.05590901860982981,0.0007157626849053603,12574,703,9,7.217345952987671
-0.19315783,-0.002961299,-0.053182157,-0.18,0.0912621359223301,0.006102635228848821,14420,1316,88,7.568806886672974
-0.050820698,0.1664752525,-0.039386348,-0.24,0.002902885292047854,0.00211118930330753,11368,33,24,7.188749074935913
-0.261387347,-0.072148908,-0.07978843,-0.13,0.010535699813599158,0.0014587892049598833,12339,130,18,7.2356507778167725
-0.212398114,0.184193124,-0.032376546,-0.3,9.720062208398134e-05,0.0004860031104199067,10288,1,5,7.06697154045105
-0.258318636,0.0064470491,0.0018962983,-0.1,0.015961792245334002,0.0021366178596116383,15913,254,34,7.603336811065674
-0.329255885,-0.093674594,0.023585903,-0.3,0.0,0.0006213385407420558,11266,0,7,7.206550598144531
0.0489093753,0.1825871121,0.0214741308,-0.18,0.00039503831871691555,0.0011851149561507466,12657,5,15,7.291161060333252
-0.196793021,0.0769988033,-0.073603722,-0.3,0.0731882570314104,0.001642373229316362,9742,713,16,7.447416543960571
-0.192443929,0.0435720178,-0.041059087,-0.13,0.025028658769583493,0.003184307731499172,15702,393,50,7.5956056118011475
0.0457600411,0.1234999516,0.005572555,-0.24,7.326007326007326e-05,0.0005128205128205128,13650,1,7,7.308679819107056
-0.096341373,-0.007889089,-0.006378816,-0.18,0.09943865276663993,0.011154042429102574,13717,1364,153,7.410061597824097
-0.160830681,0.1390829029,-0.047288694,-0.1,0.023728813559322035,0.0033109972408356327,12685,301,42,7.449036598205566
-0.156244922,0.0707804419,-0.006260092,-0.24,0.1255996162456028,0.012951710905020787,12508,1571,162,7.31891655921936
-0.336570594,0.1967640411,-0.001543518,-0.18,0.0018724997872159332,0.0008511362669163333,11749,22,10,7.258139133453369
-0.037895524,0.105280612,5.03014e-05,-0.3,0.0,0.00039166536111546297,12766,0,5,7.305706739425659
-0.107761128,0.1445674784,0.0575929956,-0.13,0.08602077534116369,0.014393373616674587,14729,1267,212,7.6228272914886475
-0.343551573,0.1692624336,-0.058897772,-0.24,0.0,0.00030832476875642344,9730,0,3,7.275762557983398
-0.170452338,0.0502675353,-0.024664481,-0.18,0.11848892117689792,0.010533962949509626,13765,1631,145,7.447299003601074
-0.294005315,-0.062500545,-0.056411107,-0.13,0.012368073878627968,0.0013192612137203166,12128,150,16,7.230968952178955
-0.140413213,0.1009206265,-0.043048574,-0.3,0.04323947345479906,0.010897044721471537,11471,496,125,7.4213173389434814
-0.015728261,0.1220028504,-0.03835826,-0.1,0.04183898538737248,0.009925558312655087,14508,607,144,7.3467631340026855
-0.104088559,-0.026560166,-0.013960092,-0.1,0.020215911435054666,0.0019253248985766347,14543,294,28,7.281683444976807
-0.324025147,0.1004971578,0.0159478337,-0.1,0.014921110873134861,0.0009995002498750624,14007,209,14,7.231184244155884
-0.048418744,-0.040781224,0.0307712038,-0.1,0.061088818350601905,0.0034736779062106964,16697,1020,58,8.181520462036133
-0.287060031,0.0533332011,0.0647360899,-0.18,0.07832447726174867,0.0012421503001863224,14491,1135,18,7.4713311195373535
-0.208130197,-0.030122926,0.071057685,-0.24,0.07958553791887125,0.0018371546149323927,13608,1083,25,7.281266927719116
-0.19155869,0.1850449885,0.0026340404,-0.13,0.055280930167792244,0.0011835967416277935,14363,794,17,7.240480422973633
-0.140146733,-0.041370865,0.0496889755,-0.13,0.08075687254551946,0.003855765797929311,14005,1131,54,7.472500801086426
-0.21675963,0.0806097146,0.0304712841,-0.24,0.11429280807746421,0.0015724571712323098,12083,1381,19,7.275212049484253
-0.241342408,0.1221648925,0.0261460653,-0.13,0.11108011993584826,0.0012551425981451782,14341,1593,18,7.410515069961548
-0.120517387,-0.008803273,-0.034233875,-0.24,0.07899924184988628,0.012130401819560273,13190,1042,160,7.39417576789856
-0.13773323,0.0018220602,0.0060221668,-0.18,0.11108069262884128,0.009034289234138662,14611,1623,132,7.652888536453247
