Ex,Ey,Ez,mesh_voltage,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost
-0.271819185,0.1780017536,0.0523496043,140,0.02176541717049577,0.0009500777336327518,11578,252,11,7.112325429916382
0.0207920881,0.0927221764,0.0604393349,140,0.02157164869029276,0.008106116433308769,14927,322,121,7.216122388839722
0.0156391935,0.1539092917,-0.044957672,140,0.009730635391158654,0.00985951797912102,15518,151,153,7.489740371704102
-0.285073813,-0.026296251,-0.078317541,140,0.013396749900911614,0.0019817677368212444,12615,169,25,7.1433210372924805
-0.092108979,-0.097259253,-0.047658617,140,0.02251798561151079,0.01,13900,313,139,7.139667272567749
0.0184008593,0.1791475751,0.0248457795,140,0.004187174024829207,0.004774847572173658,13613,57,65,7.015644311904907
-0.296870044,0.0063481588,-0.026258709,140,0.026582547671368823,0.002197490607499823,14107,375,31,7.217691421508789
-0.237696477,-0.089170299,0.0725189638,140,0.029912369396697,0.0025278058645096056,11868,355,30,7.249661922454834
-0.18967469,0.1550067354,0.0322422272,140,0.12128398407724231,0.011603286186160753,11807,1432,137,7.381098508834839
-0.121917734,-0.057066143,-0.054367737,140,0.03395504543280727,0.010282161645145864,12546,426,129,7.075582027435303
-0.113247078,0.0029509236,-0.066262592,140,0.02928984029901461,0.006523955147808359,14715,431,96,7.341163635253906
-0.10705512,0.1087758507,-0.005392125,140,0.08553690503564038,0.0133363991722235,13047,1116,174,7.208118677139282
0.0341934509,-0.047037823,-0.001227043,140,0.012814296599016416,0.009073907321465678,14437,185,131,7.162492513656616
0.0260992439,0.0780867846,-0.029486743,140,0.02142217674894488,0.011958050901649827,15638,335,187,7.397496461868286
-0.349613872,-0.070684843,0.0340417733,140,0.006242996638386425,0.0008003841844085161,12494,78,10,7.17273736000061
-0.193513491,0.1922513557,-0.047021375,140,0.07678100263852243,0.0040457343887423045,11370,873,46,7.063037157058716
-0.229072889,-0.04586445,0.0596029025,140,0.06407199446196446,0.0070763787400969155,13001,833,92,7.149519205093384
-0.063448232,-0.025101789,-0.013588182,140,0.04676234755070413,0.011656896435550165,14841,694,173,7.181803226470947
-0.233678422,0.1473584452,-0.051114432,140,0.0422422244006773,0.0019606095713394526,11221,474,22,7.10779595375061
-0.047707568,0.1340048977,-0.000375858,140,0.06113218558505982,0.016049022468631456,13708,838,220,7.146292448043823
-0.084200925,0.1206673631,0.0704777307,140,0.05003075661267172,0.016471874786412412,14631,732,241,7.165442705154419
-0.198142392,0.1166063008,-0.035036903,140,0.08272432758230995,0.01258193324794696,13273,1098,167,7.259988307952881
-0.265735017,-0.006169437,0.0506268596,140,0.056344633525391936,0.004957791772745545,14926,841,74,7.205566644668579
-0.165094718,0.0313373675,-0.028476229,140,0.05654396066507084,0.004399301287442582,15457,874,68,7.318888902664185
-0.005145947,0.1488938073,-0.003742265,140,0.023995940263882846,0.013194142380745252,13794,331,182,7.158496141433716
-0.226408999,0.1732091609,-0.025961255,140,0.0870857742414969,0.0013989682609075807,11437,996,16,7.231896162033081
0.0329393544,0.0553699913,0.0354867342,140,0.03312821980538065,0.011376645678305666,13976,463,159,7.127510070800781
-0.054943265,-0.040384286,-0.063794497,140,0.023636093355136018,0.009439571874535454,13454,318,127,7.156840085983276
-0.313984136,0.1979010711,-0.043033516,140,0.012346908294334363,0.0008961465697500747,10043,124,9,7.132908344268799
-0.207328563,-0.063183301,-0.02174239,140,0.05607766990291262,0.005436893203883495,12875,722,70,7.1838603019714355
-0.323123666,-0.02947364,0.0384287558,140,0.030175384851037757,0.0007658727119552731,13057,394,10,7.186155557632446
-0.132379812,-0.042735412,-0.03800195,140,0.05025469474644568,0.00988367672774272,13153,661,130,7.002668619155884
-0.120371507,0.0820979804,0.0794936733,140,0.04492753623188406,0.012779973649538867,15180,682,194,7.213944673538208
-0.066613804,-0.08582321,0.010153435,140,0.03506811037373385,0.010478519035976248,14315,502,150,7.207682371139526
-0.300878038,0.0829829779,-0.057743918,140,0.019768054823405375,0.0012300123001230013,11382,225,14,7.093299388885498
0.0045856612,0.0164155431,0.0167544505,140,0.037301005794977686,0.007726636914673949,15013,560,116,7.119283199310303
-0.055989863,-0.067909741,0.0743321471,140,0.02395543175487465,0.009331476323119777,14360,344,134,7.1833271980285645
-0.159336482,-0.001286868,0.0449961996,140,0.07199893532073463,0.007386212403513442,15028,1082,111,7.326444387435913
-0.05790525,0.1943412196,0.0342431971,140,0.021797293043751966,0.007239534151715455,12708,277,92,7.101073503494263
0.008505687,-0.027674779,0.0737884277,140,0.02017330083942594,0.011102085025724344,14772,298,164,7.162261009216309
0.047710732,0.1322290117,-0.061550076,140,0.0011306198457036445,0.0025937749401436553,15036,17,39,7.138834238052368
-0.125491722,-0.099841763,-0.072289847,140,0.019699891021879454,0.010227177466677844,11929,235,122,7.07991623878479
-0.195656063,-0.014078723,-0.068337147,140,0.02414761331728841,0.004091456077015644,12465,301,51,7.124850034713745
-0.052185126,0.1122607254,0.0544317561,140,0.06007807981492192,0.015254482359745518,13832,831,211,7.121251344680786
-0.03415111,0.0423191399,0.063266209,140,0.044089333846746244,0.01238608651007573,15582,687,193,7.324480772018433
-0.053863397,0.1448920149,-0.037493936,140,0.047262999039648784,0.011867197146384964,14578,689,173,7.027960777282715
-0.343226312,0.0951133222,-0.049229518,140,0.014760490159673227,0.0013924990716672856,10772,159,15,7.24394679069519
-0.099895035,0.1505784176,0.061955625,140,0.06262453743239396,0.01779106177056647,14052,880,250,7.151082992553711
-0.289153439,0.141109541,-0.032133253,140,0.042211823130551045,0.001146022347435775,10471,442,12,7.008934020996094
-0.257267212,0.162283462,-0.079229294,140,0.016230472712517752,0.0014201663623453033,9858,160,14,7.0703277587890625
-0.178495906,0.1523918717,-0.056756031,140,0.06327892578596124,0.01391010693897242,12437,787,173,7.187004804611206
-0.300088543,0.0326442623,0.0300891536,140,0.053092943736400375,0.0014920733602735467,16085,854,24,7.489159822463989
-0.181850005,-0.087235509,-0.029833605,140,0.05015220700152207,0.0073059360730593605,13140,659,96,7.090226888656616
-0.24092652,-0.082358348,-0.065078054,140,0.020066580358794155,0.001479563528759016,10814,217,16,7.0537497997283936
-0.150555481,0.1002695146,0.0684531705,140,0.056082830025884385,0.014667817083692839,13908,780,204,7.218130588531494
-0.254918832,0.1021611668,0.0012627572,140,0.10329598429704752,0.0017992966385867342,12227,1263,22,7.1895081996917725
-0.290165836,-0.058537857,0.0791686924,140,0.01604450536160606,0.0014512617915020559,12403,199,18,7.11821174621582
-0.335699184,0.1330428906,0.0657904567,140,0.0020161290322580645,0.0014280913978494624,11904,24,17,7.068738222122192
-0.107683109,-0.031459065,0.0481156973,140,0.0556967540483625,0.013434028029917944,13771,767,185,7.212520360946655
0.045697253,0.1103276872,0.0221367706,140,0.015321601941747573,0.011529126213592233,13184,202,152,7.201045274734497
0.0497620341,0.0352785232,0.0552688778,140,0.01975104788517719,0.01155849104534485,15746,311,182,7.451062202453613
0.0090451289,0.0866803583,-0.009890215,140,0.03895004233700254,0.013477279141970082,14172,552,191,7.173113584518433
-0.139795491,0.0632645672,-0.063175851,140,0.033008142008362065,0.006601628401672412,13633,450,90,7.1137473583221436
-0.248650622,0.0608329553,0.0739425882,140,0.05432685171441294,0.0060857948641828705,13474,732,82,7.119103670120239
-0.006921841,-0.004647223,-0.059302795,160,0.0011195521791283487,0.001759296281487405,12505,14,22,7.0523362159729
-0.110494658,0.0480022778,-0.045701158,160,0.05203212061619141,0.007702392658144871,12204,635,94,7.277362585067749
-0.022479852,0.073414644,0.0049464554,160,0.0263986013986014,0.010402097902097902,11440,302,119,6.9957826137542725
-0.021892064,-0.056098091,0.0525660806,160,0.0038551793496480052,0.0042742205833053975,11932,46,51,7.0883543491363525
-0.184698987,0.004345143,0.0214221979,160,0.07288775001779486,0.009395686525731368,14049,1024,132,7.2091145515441895
-0.061681064,0.1995188103,-0.058189469,160,0.0007197696737044146,0.002159309021113244,12504,9,27,6.965932846069336
-0.104725034,-0.091916909,0.0588090911,160,0.012680720458767466,0.009530732574105484,12381,157,118,7.067518711090088
-0.293236544,-0.036209379,-0.008512466,160,0.060037364130434784,0.002887228260869565,11776,707,34,7.265567064285278
0.0223292983,-0.023574394,0.0428497957,160,0.003047069200545265,0.0036083714216983403,12471,38,45,7.154280185699463
-0.282061501,0.1483303484,0.0056106755,160,0.09786723294247991,0.002123534299695319,10831,1060,23,7.135984420776367
-0.093689123,-0.003336641,0.0030439009,160,0.04298562424757454,0.010126761560795977,14121,607,143,7.1954567432403564
0.0401634496,0.1296047961,0.0785860294,160,0.0005013608365563673,0.0016473284629709211,13962,7,23,7.08404541015625
-0.145362649,-0.029680717,-0.002398996,160,0.05838887279049551,0.012387713706172124,13804,806,171,7.1435706615448
0.035624599,0.0982404253,-0.073868022,160,0.0004361098996947231,0.0018898095653437999,13758,6,26,7.115194082260132
-0.112839948,0.0946326106,0.0518539436,160,0.05594237695078031,0.014805922368947578,12495,699,185,7.275670289993286
-0.261702007,0.0761665961,-0.013353009,160,0.0868175110673881,0.005082800459091655,12198,1059,62,7.272413969039917
-0.132899123,0.0400754034,0.0108863928,160,0.06464502318943989,0.008704958972529432,14015,906,122,7.18506646156311
-0.170279473,0.1910530696,0.0474766643,160,0.07010102568057376,0.019511066553559036,12967,909,253,7.199383974075317
-0.345834664,-0.095819458,-0.055307869,160,0.003161742910779567,0.0005928267957711689,10121,32,6,7.118137359619141
-0.331161605,0.0655700436,-0.036244881,160,0.028184480234260616,0.0008235724743777453,10928,308,9,7.10046648979187
-0.085426715,-0.079905204,-0.025868226,160,0.024899415471039247,0.008122675168906095,13173,328,107,7.313577890396118
-0.026183611,0.1382883425,-0.048782963,160,0.010502455610124669,0.009595768794862108,13235,139,127,7.128388166427612
-0.046220644,0.0448666901,-0.055173986,160,0.024670018856065366,0.0066781898177247015,12728,314,85,7.080418348312378
0.0494560202,-0.030347568,-0.040082651,160,0.0,0.0009133115153360225,13139,0,12,7.082594871520996
0.0115587961,-0.093499695,0.0312173771,160,0.0,0.0005212405525149857,11511,0,6,7.06375789642334
-0.112298775,0.1597291899,-0.02924587,160,0.046826308020337874,0.017057569296375266,12194,571,208,7.17727255821228
-0.118710182,0.1291925055,0.0211136955,160,0.06724683544303797,0.015822784810126583,11376,765,180,7.249935865402222
-0.306560549,0.1259538226,-0.01735696,160,0.08057277195982047,0.0011754648429151528,9358,754,11,7.177560567855835
-0.014832557,-0.050415287,-0.051348283,160,0.0016372992359270232,0.002261032278184937,12826,21,29,7.061295747756958
-0.28547138,0.0912722976,-0.019773628,160,0.07472193174256107,0.0012358589219507558,10519,786,13,7.22791600227356
-0.121499831,-0.010473258,0.0337165902,160,0.061766571519188074,0.011655566127497621,12612,779,147,7.203081130981445
-0.210350874,-0.076471743,0.0534614204,160,0.06467303188614663,0.012340118897495946,11102,718,137,7.20173454284668
-0.327151515,0.118529423,-0.077317456,160,0.01751927119831815,0.0009009910901992192,9989,175,9,7.102524280548096
-0.00102527,0.0987283446,0.0458586909,160,0.013735849056603773,0.007094339622641509,13250,182,94,7.278670310974121
-0.017476723,0.1686915112,-0.03951196,160,0.004694835680751174,0.0071505958829902495,13845,65,99,7.206462621688843
-0.329755701,0.008476435,0.0246708205,160,0.06673728813559322,0.0023172669491525423,15104,1008,35,7.519740581512451
-0.259906682,0.1366390192,0.0285213316,160,0.10462700661000944,0.0029272898961284232,10590,1108,31,7.2246034145355225
-0.221714763,0.1400532381,-0.072796506,160,0.03602026715799171,0.012805158912943345,10855,391,139,7.261227369308472
-0.024642328,-0.007643457,-0.027584867,160,0.018521187662150475,0.008864226001729605,13876,257,123,7.51408052444458
-0.004030137,0.0074373537,0.0687518268,160,0.012086036189825879,0.004506657562307955,14645,177,66,7.36646580696106
-0.294882533,0.0565554354,0.0636949523,160,0.05980707395498392,0.005466237942122186,12440,744,68,7.245773077011108
-0.334338136,0.1788520344,-0.067467076,160,0.007613408057523528,0.0008459342286137253,9457,72,8,7.133706569671631
-0.124034122,0.051870983,0.0565221931,160,0.05838976674191121,0.011136192626034613,13290,776,148,7.230090856552124
-0.154958976,-0.011627157,-0.034362982,160,0.05167701863354037,0.011262939958592132,12075,624,136,7.221971273422241
-0.150368839,0.0240620411,-0.070769972,160,0.023417172593235037,0.004809587636994402,12683,297,61,7.181149005889893
-0.142713908,-0.01872145,0.0782888674,160,0.047068476801432196,0.011487393704311502,13406,631,154,7.347797632217407
-0.158601741,-0.070174912,-0.018160666,160,0.055177111716621256,0.007266121707538601,13212,729,96,7.27077579498291
-0.049523509,0.0125510491,-0.022349728,160,0.02883301448483192,0.007652364033889041,14636,422,112,7.42612886428833
-0.10201084,0.0710661847,-0.017814135,160,0.054110227191285026,0.008098616784920805,13953,755,113,7.456455945968628
-0.231939589,0.1930347233,0.0771748928,160,0.049326626642868736,0.004137595326951161,12326,608,51,7.289517164230347
0.0378537213,0.1649963937,0.0448704031,160,0.0003628973726230222,0.0007257947452460444,13778,5,10,7.0426247119903564
-0.03679431,-0.088503058,-0.077817474,160,0.00024019215372297838,0.0008807045636509207,12490,3,11,7.093551874160767
-0.136347821,0.1762463161,-0.05332305,160,0.05759248578726209,0.016560929389470215,12137,699,201,7.197627544403076
-0.165721467,-0.034074079,0.0702151748,160,0.05167780081394456,0.013360976733471551,13023,673,174,7.351210832595825
-0.187884201,0.0884483287,-0.024568128,160,0.07911418457232239,0.009961307318679509,12147,961,121,7.211747884750366
-0.304458759,0.072365335,0.0777876257,160,0.04919908466819222,0.002640380214750924,11362,559,30,7.342179298400879
-0.26363871,-0.054635474,-0.043902076,160,0.034289577900125566,0.004829518014102193,10353,355,50,7.086122274398804
-0.237095954,0.0375834526,-0.041248031,160,0.04574842458466323,0.004583026434241755,12219,559,56,7.181646823883057
-0.167101189,-0.064686749,-0.07876149,160,0.019694072657743786,0.006787762906309751,10460,206,71,7.210381984710693
-0.129236026,-0.053771034,0.0630609218,160,0.04969151242287811,0.014757378689344673,11994,596,177,7.193747043609619
-0.013589389,0.12300617,0.0399213391,160,0.017144217795063102,0.009365822684340027,12599,216,118,7.165444612503052
-0.082170194,-0.061366484,0.0284500105,160,0.04367048633041595,0.009654425697013445,11083,484,107,7.156209945678711
-0.148744503,0.1694337637,-0.011811985,160,0.080297814426387,0.015851413017372508,12491,1003,198,7.326143503189087
-0.194683478,0.0210271223,-0.014980864,160,0.06870950323974082,0.006681965442764579,14816,1018,99,7.497584819793701
-0.283805131,-0.049145567,0.0238961263,160,0.08112695179904957,0.0031398506449422945,11784,956,37,7.216411113739014
-0.27238445,-0.07278505,0.000581025,160,0.0597081729478113,0.0019693850147703877,11171,667,22,7.4022064208984375
-0.042942332,0.0257981455,0.0411833383,160,0.041112035496394896,0.010953965612867444,14424,593,158,7.446202516555786
0.0060551983,0.1949368008,-0.077488926,160,0.0,0.00031333228889237035,12766,0,4,7.189043998718262
-0.339772221,-0.048083725,-0.074504975,160,0.015891032917139614,0.0020637705087194302,9691,154,20,7.1797497272491455
-0.212896123,0.1871475565,0.0034024447,160,0.10256,0.01688,12500,1282,211,7.2599756717681885
-0.250974771,0.1964337428,-0.006587361,160,0.0953356298296248,0.0023275300251373245,10741,1024,25,7.18576717376709
-0.279158682,0.1090122398,-0.065771078,160,0.02938600758976355,0.0038921864357302715,10277,302,40,7.230227470397949
0.0290813707,0.0223935139,-0.049721224,160,0.003473641193297916,0.0023157607955319437,14682,51,34,7.2561280727386475
-0.23093119,0.0500436267,-0.004135335,160,0.08011506652283351,0.005753326141675656,13905,1114,80,7.457704544067383
-0.251534103,-0.023086006,-0.05007424,160,0.03106267029972752,0.003905540417801998,11010,342,43,7.263485908508301
-0.267181988,0.0524478335,-0.073480468,160,0.022830283699848918,0.003021655195568239,11914,272,36,7.065371990203857
-0.339294438,0.1716883028,0.079875334,160,0.0029575504523312456,0.0016527487821851078,11496,34,19,7.141091585159302
-0.058912114,0.1030757342,-0.078512985,160,0.014710485133020344,0.014162754303599374,12780,188,181,7.251359939575195
-0.325560452,-0.077984841,-0.015932672,160,0.02533433791674515,0.001130156338293464,10618,269,12,7.209975957870483
-0.092925678,0.1975063349,0.0555496476,160,0.022080582745276578,0.015327414826618105,13179,291,202,7.155676364898682
-0.243167211,0.1112898863,0.0346313227,160,0.10483522186662053,0.009860738690424704,11561,1212,114,7.27686619758606
0.0447056921,0.0290511913,-0.079957956,160,0.0007818052594171997,0.0010660980810234541,14070,11,15,7.1657555103302
0.0388350986,-0.089568248,-0.010989705,160,0.0,0.00028571428571428574,14000,0,4,7.139576435089111
-0.08633111,0.0284751618,0.0194106047,160,0.052559257986946065,0.011267605633802818,14555,765,164,7.461061716079712
-0.069237654,0.1805933875,-0.008275487,160,0.02305721605465414,0.015015656134358098,14052,324,211,7.223437547683716
-0.048860266,0.1626142144,0.0763638058,160,0.014659542403068914,0.012330456226880395,14598,214,180,7.2345664501190186
0.0428777256,0.1845845126,-0.021671539,160,0.0,0.0002957704821058858,13524,0,4,7.2853405475616455
-0.097879315,0.0966775995,-0.032645275,160,0.050375213611709636,0.010773460138197489,13459,678,145,7.283130884170532
0.0030292349,-0.07264312,-0.070514026,160,0.0,0.0008023106546854943,12464,0,10,7.220568895339966
-0.345426779,-0.007961291,0.0753672592,160,0.03261675315048184,0.0023721275018532247,13490,440,32,7.237205982208252
-0.20804805,0.0854116201,0.0392845586,160,0.09060593737291582,0.013338755591703945,12295,1114,164,7.402074575424194
-0.039686774,-0.032105239,0.0143285041,160,0.028317643486182813,0.01070452474946857,13172,373,141,7.2201926708221436
-0.317646968,-0.043361098,0.009131022,160,0.06472267889590724,0.001384442329324219,11557,748,16,7.283464670181274
-0.080198188,0.1464196669,0.0436566263,160,0.04064550184752281,0.01613754618807028,13261,539,214,7.367597579956055
-0.075735103,0.1730372403,0.0298734148,160,0.030246452576549662,0.017401045556385362,13390,405,233,7.306663751602173
-0.348616332,0.1381112161,0.0088059409,160,0.0703183520599251,0.0011235955056179776,10680,751,12,7.185035705566406
-0.170726825,-0.083498863,0.0352516532,160,0.05981837873864867,0.012246938265433641,12003,718,147,7.269083738327026
-0.078680439,0.0590092544,-0.075781936,160,0.02326099881093936,0.010181331747919143,13456,313,137,7.251081943511963
-0.203616959,0.1418835945,0.0117608218,160,0.10936881286132889,0.01631424724796072,12627,1381,206,7.2725958824157715
-0.238204182,0.1195960604,-0.008897624,160,0.11237220585687056,0.012389533876277942,11542,1297,143,7.2462334632873535
-0.201622555,0.1991746746,0.0664285794,160,0.06060831966602057,0.02027732220068585,13414,813,272,7.356034994125366
-0.336727744,0.0861363672,0.0155008441,160,0.08077464205909128,0.001158652652486965,12083,976,14,7.2878053188323975
-0.305893162,-0.086091839,-0.071726927,160,0.013465422718091757,0.0015389054534962008,10397,140,16,7.279171943664551
-0.076126247,0.0093049133,-0.051994703,160,0.027803856430995883,0.007510652126814473,13847,385,104,7.2402167320251465
-0.216081405,0.1609095332,0.0236521884,160,0.11165387299371947,0.015895169419244785,12897,1440,205,7.338372707366943
-0.029770083,0.1044955867,0.0180075967,160,0.0364136846244593,0.01219032638615808,12715,463,155,7.202698469161987
-0.292290141,0.1679518732,0.0197463149,160,0.08104125736738703,0.0022920759659463,12216,990,28,7.2769200801849365
-0.137732099,0.0906187009,0.0266091221,160,0.07795972733683303,0.01324140092454752,12763,995,169,7.402206659317017
-0.309118564,0.1079242726,0.0467183129,160,0.04565587734241908,0.0018739352640545145,11740,536,22,7.1639909744262695
-0.281506577,0.0159882968,0.0728579044,160,0.062162999690114656,0.006569569259374032,16135,1003,106,7.8153228759765625
-0.344767838,0.1858068933,0.0425829587,160,0.021264272712229026,0.0009101439682277014,12086,257,11,7.206674814224243
-0.312847905,-0.01367843,0.058026216,160,0.059350158215636335,0.004553523192096936,12957,769,59,7.227169036865234
-0.329996265,0.1652252955,-0.020963778,160,0.06566752119897457,0.0014789982252021298,10142,666,15,7.104782819747925
-0.324005567,0.0281482,-0.0599154,160,0.01718412751120704,0.002490453262493774,12046,207,30,7.145646810531616
-0.159937633,0.1841107222,-0.074926767,160,0.042713980614424184,0.01881057992442911,12174,520,229,7.436807632446289
-0.016205414,0.0467259173,0.0261936061,160,0.033882110833455825,0.011612523886520653,13606,461,158,7.481867790222168
-0.072064113,0.0530898113,0.006672669,160,0.05556389848325574,0.00961105271061721,13318,740,128,7.381253004074097
0.0237419441,0.0035608041,-0.004885383,160,0.01259991871020187,0.008874136295894865,14762,186,131,7.3330817222595215
-0.039222456,0.0897128103,-0.068772758,160,0.019980970504281638,0.012588743321378907,13663,273,172,7.430163621902466
-0.033348694,-0.068751166,-0.035304534,160,0.010578674513100742,0.009737985147821213,14274,151,139,7.31432580947876
-0.012479443,0.1905882119,-0.016400885,160,0.0008088235294117647,0.002352941176470588,13600,11,32,7.1738121509552
-0.213640304,0.068786477,-0.054126643,160,0.037947014077118126,0.00507125994578998,11437,434,58,7.287721395492554
-0.191729846,-0.05776812,0.0042043503,160,0.07225200088112196,0.007709817167192892,13619,984,105,7.254128932952881
-0.00956497,0.0407812315,-0.03181138,160,0.02170184696569921,0.006134564643799472,15160,329,93,7.64365553855896
-0.16785414,0.0669276997,-0.001137706,160,0.0752658086177952,0.008463905987688864,14296,1076,121,7.330948114395142
-0.146085497,0.1269095218,-0.040954524,160,0.06690056614305079,0.01427318395662228,12541,839,179,7.236598968505859
-0.247805272,-0.09944641,0.040837105,160,0.058014994644769724,0.004016422706176365,11204,650,45,7.275187969207764
-0.156099041,0.1183427475,0.014587451,160,0.08434886499402629,0.011867781760254879,12555,1059,149,7.416651964187622
-0.224922379,0.059455448,0.0134630489,160,0.09551886792452831,0.006191037735849057,13568,1296,84,7.4005162715911865
-0.220252454,0.0149207928,0.0312835119,160,0.07676256718305406,0.006386342080303509,15815,1214,101,7.963416337966919
-0.173004679,0.1446999149,0.0750937142,160,0.051507239496795636,0.01582403671176517,12639,651,200,7.506611347198486
0.0106824828,0.1854422505,0.0647434622,160,0.0005893186003683241,0.0016206261510128914,13575,8,22,7.193925380706787
-0.253594626,-0.080601921,0.0169175904,160,0.07150945039630695,0.0026130128037627383,11481,821,30,7.223351716995239
-0.340431686,0.0343588045,-0.009754886,160,0.04648729446935725,0.0018684603886397607,13380,622,25,7.170334815979004
0.0436919797,-0.077319921,0.0719828769,160,0.006529080675422139,0.004652908067542214,13325,87,62,7.21994686126709
-0.187148143,0.0270278314,0.067484116,160,0.054983033806711074,0.007666205856478573,15914,875,122,7.731153726577759
-0.271819185,0.1780017536,0.0523496043,160,0.051249577845322525,0.002617359000337724,11844,607,31,7.1808388233184814
0.0207920881,0.0927221764,0.0604393349,160,0.009493441553735778,0.005652583520544967,13799,131,78,7.25091290473938
0.0156391935,0.1539092917,-0.044957672,160,0.0012573621864866652,0.0040367943881940305,15111,19,61,7.359795808792114
-0.285073813,-0.026296251,-0.078317541,160,0.01828626136907611,0.0028721876495931067,10445,191,30,7.187091112136841
-0.092108979,-0.097259253,-0.047658617,160,0.014736504885471728,0.010011212558065034,12486,184,125,7.316095590591431
0.0184008593,0.1791475751,0.0248457795,160,0.0009567969382497976,0.0025023919923456246,13587,13,34,7.1679534912109375
-0.296870044,0.0063481588,-0.026258709,160,0.037368345116144855,0.0027413071706824414,13862,518,38,7.215627193450928
-0.237696477,-0.089170299,0.0725189638,160,0.05122311607289443,0.01165654243966508,12182,624,142,7.30202579498291
-0.18967469,0.1550067354,0.0322422272,160,0.09678175285111701,0.017106702077800344,12802,1239,219,7.29413104057312
-0.121917734,-0.057066143,-0.054367737,160,0.031167278626931944,0.012979250277516865,11711,365,152,7.216014623641968
-0.113247078,0.0029509236,-0.066262592,160,0.029762827468609518,0.008293287862346923,12902,384,107,7.192445993423462
-0.10705512,0.1087758507,-0.005392125,160,0.06726221755123489,0.013662637940094587,13321,896,182,7.432587146759033
0.0341934509,-0.047037823,-0.001227043,160,0.00500211356911371,0.00500211356911371,14194,71,71,7.169727325439453
0.0260992439,0.0780867846,-0.029486743,160,0.0036446469248291574,0.005206638464041653,15365,56,80,7.331543207168579
-0.349613872,-0.070684843,0.0340417733,160,0.026188418323249783,0.001728608470181504,11570,303,20,7.217109441757202
-0.193513491,0.1922513557,-0.047021375,160,0.08408917521403747,0.019242180215308977,11797,992,227,7.277346849441528
-0.229072889,-0.04586445,0.0596029025,160,0.07105617221661621,0.010679448368651194,11892,845,127,7.294522285461426
-0.063448232,-0.025101789,-0.013588182,160,0.03881309686221009,0.011800818553888131,14660,569,173,7.505470037460327
-0.233678422,0.1473584452,-0.051114432,160,0.061937342455887646,0.013053655023406554,11108,688,145,7.219846963882446
-0.047707568,0.1340048977,-0.000375858,160,0.03526910104120839,0.015471476756122598,13638,481,211,7.294095516204834
-0.084200925,0.1206673631,0.0704777307,160,0.038985333732415445,0.01032624962586052,13364,521,138,7.341910123825073
-0.198142392,0.1166063008,-0.035036903,160,0.07772708419742845,0.012277063459145582,12055,937,148,7.202434778213501
-0.265735017,-0.006169437,0.0506268596,160,0.06685078960413568,0.005098789037603569,14121,944,72,7.341904878616333
-0.165094718,0.0313373675,-0.028476229,160,0.06295679861060859,0.004486576452710037,13819,870,62,7.225085496902466
-0.005145947,0.1488938073,-0.003742265,160,0.014374597725809912,0.012229135378674105,13983,201,171,7.173111200332642
-0.226408999,0.1732091609,-0.025961255,160,0.1201169279829923,0.014615997874036673,11289,1356,165,7.330511569976807
0.0329393544,0.0553699913,0.0354867342,160,0.014865980929499211,0.00885952398828741,13319,198,118,7.178746938705444
-0.054943265,-0.040384286,-0.063794497,160,0.018698836708315382,0.015338216286083584,11605,217,178,7.251601457595825
-0.313984136,0.1979010711,-0.043033516,160,0.03920554463639185,0.0015516706320471707,9667,379,15,7.290364027023315
-0.207328563,-0.063183301,-0.02174239,160,0.05877049180327869,0.005,12200,717,61,7.2114222049713135
-0.323123666,-0.02947364,0.0384287558,160,0.05977710233029382,0.0019419115163796016,11844,708,23,7.478719711303711
-0.132379812,-0.042735412,-0.03800195,160,0.04517846742657459,0.009318578916715201,12019,543,112,7.266675710678101
-0.120371507,0.0820979804,0.0794936733,160,0.051680203854116896,0.017200191113234592,12558,649,216,7.3484766483306885
-0.066613804,-0.08582321,0.010153435,160,0.03066185696361355,0.011841279799247177,12752,391,151,7.21079158782959
-0.300878038,0.0829829779,-0.057743918,160,0.02357207615593835,0.0024176488365064974,9927,234,24,7.233870029449463
0.0045856612,0.0164155431,0.0167544505,160,0.02912621359223301,0.011966583878979453,13287,387,159,7.3251659870147705
-0.055989863,-0.067909741,0.0743321471,160,0.019629057187017,0.01313755795981453,12940,254,170,7.372758865356445
-0.159336482,-0.001286868,0.0449961996,160,0.07269211487502686,0.00880899520160424,13963,1015,123,7.358716726303101
-0.05790525,0.1943412196,0.0342431971,160,0.016976127320954906,0.01273209549071618,13195,224,168,7.381984233856201
0.008505687,-0.027674779,0.0737884277,160,0.01213556311972769,0.006141778895959745,13514,164,83,7.287896633148193
0.047710732,0.1322290117,-0.061550076,160,6.878525244187646e-05,0.00048149676709313525,14538,1,7,7.236376523971558
-0.125491722,-0.099841763,-0.072289847,160,0.012680215389960049,0.012506513809275664,11514,146,144,7.296408176422119
-0.195656063,-0.014078723,-0.068337147,160,0.027992799279927993,0.005130513051305131,11110,311,57,7.382506608963013
-0.052185126,0.1122607254,0.0544317561,160,0.038073217726396914,0.0102504816955684,12975,494,133,7.349802494049072
-0.03415111,0.0423191399,0.063266209,160,0.03786036818339701,0.011879124696075025,14395,545,171,7.293887376785278
-0.053863397,0.1448920149,-0.037493936,160,0.028839898807372605,0.014022406938923022,13835,399,194,7.292203664779663
-0.343226312,0.0951133222,-0.049229518,160,0.023255813953488372,0.0015568745742921086,10277,239,16,7.216599225997925
