timestamp,mode,U2,RF_amplitude,line_id,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp1,mu1,sigma1,amp2,mu2,sigma2,amp3,mu3,sigma3,amp4,mu4,sigma4,amp5,mu5,sigma5
20260205_234238,lost,-0.22,2.5,2,3,94.0,132.0,5,0.9910223897335761,-1916.406315767199,0.013435728260277852,0.05019627768230353,103.88888569160827,0.22495734292599212,0.02861798390907631,122.3292079824188,1.7892960049196027,0.04242653657497018,103.19632775756604,0.6361598172504148,0.03565207353333949,101.88004281584791,1.6918175107527136,0.005353989014739768,107.23901394842102,7.714717749525877
20260205_234238,trapped,-0.22,2.5,2,3,94.0,132.0,5,0.9488760656005706,-1632.613707436805,0.1951154653873664,-0.06045894691484944,103.87845941934458,0.21654725102780298,-0.02622215040824439,122.00316387185033,1.917923670221413,-0.0071676434614018035,102.87221306699979,8.146505384612245,-0.04025880705791132,103.20038602099555,0.6320569486049069,-0.03292194313578798,102.2018394961615,1.7421255630912795
20260206_010226,lost,-0.22,2.5,2,4,94.0,132.0,5,0.9890058434918928,-1882.987975514216,0.014771892470986822,0.004343180733107671,110.16696061266923,3.3228860423552895,0.027383961589032158,122.1522640879769,1.950255852663814,0.05440437206013709,103.93483071619683,0.20000000000000004,0.04103733033991832,103.33322731688351,0.5441237077113056,0.04257572680357269,101.9708565360068,1.817904965560326
20260206_010226,trapped,-0.22,2.5,2,4,94.0,132.0,5,0.9476507926507709,-1629.1692436583492,0.19745205478978065,-0.030172174481733843,102.13460039484572,2.264878145663649,-0.027832763139527362,122.07025559611596,1.7906653472364096,-0.06566161765395337,103.92169062973016,0.21283497130132067,-0.04440832311244437,103.07313432561497,0.7290434863065431,-0.00828093920344525,113.77445343464967,0.9089504326056745
20260205_201122,lost,-0.22,2.5,3,0,135.0,155.0,3,0.9944744276624693,-1080.5872983214142,0.012500368240449465,0.04091567430760298,142.2583639870703,1.4031135027649648,0.02530075288954243,144.6747831189379,0.47216085355065274,0.013445469717804798,146.2460137849342,1.8369975796859366,,,,,,
20260205_201122,trapped,-0.22,2.5,3,0,135.0,155.0,5,0.9599311532681523,-894.949620787221,0.9999997412079913,-0.023837292267947983,144.7099848288656,0.3134917443968713,-0.03103109466181327,143.52113896223707,1.6348804601705749,-0.011772014574517138,146.96638571866742,0.2450878687654874,-0.8099057421364582,146.45535209605396,86.0191442529549,-0.0205756258250779,141.703841747135,0.7191473119554023
20260205_212956,lost,-0.22,2.5,3,1,135.0,155.0,3,0.9932281789969013,-1044.4995539092931,0.0125588272541774,0.03507055026442231,142.18475643465158,1.3521154692878898,0.022829645394796347,144.273455357072,0.38153073870002707,0.018527699068428664,144.4885680996002,2.3815415790275685,,,,,,
20260205_212956,trapped,-0.22,2.5,3,1,135.0,155.0,3,0.9543329757785527,-894.623540193194,0.19374374150557813,-0.04076774843217578,142.7134594587968,1.6234145553801218,-0.02583050303553771,144.32555140153886,0.24633966821883954,-0.011964985390909342,146.49061543922465,2.7036102443559398,,,,,,
20260205_224909,lost,-0.22,2.5,3,2,135.0,155.0,3,0.9937906322616626,-1048.9342893097692,0.012373675431318811,0.02322129029721148,144.34674031951585,0.45877262148796105,0.02437650482035686,144.4875412862218,2.3185253632216316,0.03067833607259153,142.07687332967149,1.2220901647011317,,,,,,
20260205_224909,trapped,-0.22,2.5,3,2,135.0,155.0,4,0.9618854383345496,-897.9711781455619,0.1913191946610347,-0.03488167197613811,143.87901784574967,1.126087362868876,-0.013932208694470026,144.17028779077705,0.20000000000000004,-0.011995603150838701,145.11034266925913,2.5003644712642012,-0.024336407953371348,141.51200337877714,0.9725204574943983,,,
20260206_000753,lost,-0.22,2.5,3,3,135.0,155.0,3,0.9947362169751329,-1046.246179779072,0.012366207852064765,0.03603837629912697,141.7603807785771,1.0885315043212374,0.035765424920966606,144.03756195818863,0.7644824693215241,0.022568527349354318,145.21837527473193,2.2633310328704805,,,,,,
20260206_000753,trapped,-0.22,2.5,3,3,135.0,155.0,5,0.9544393556709061,-870.2558390898815,0.20295008207141038,-0.016700575144813833,144.68578568912866,3.9497604237528785,-0.012320675975445807,141.20750785755854,0.392949655638428,-0.012882144741776005,144.18249604852198,0.20000000000000004,-0.008621721882545463,136.094599011013,0.4852946210642861,-0.03339763697045493,143.5271786850665,1.7560464103693036
20260206_012744,lost,-0.22,2.5,3,4,135.0,155.0,4,0.9919896028595544,-1009.1583717044683,0.012895238168729957,0.010507854160879038,141.4015053681026,0.20000000000000112,0.020036014303355415,145.13264948184454,2.186363127096702,0.03792236790593467,142.54340045010227,1.621063395235986,0.01776265425851271,144.14457310741324,0.3126866457280851,,,
