group_idx,rf_amplitude,mode,segment,n_peaks_target,scan_count,candidate_idx,ok,r2,aicc,nfev,hit_max_nfev,ier,is_stage_best,is_segment_selected,init_new_mu,init_mu_norm
19,8.0,lost,right,6,40,4,1,0.984782164876412,-1066.5706280258119,6,0,3,0,0,104.55128205128204,0.10256410256410238
19,8.0,lost,right,6,40,5,1,0.9854783249456269,-1070.3166871281287,7,0,3,0,0,105.56410256410257,0.12820512820512833
19,8.0,lost,right,6,40,6,1,0.984709302247236,-1066.1885040187137,13,0,3,0,0,106.57692307692308,0.15384615384615394
19,8.0,lost,right,6,40,7,1,0.9918138135430407,-1116.1722238690513,28,0,1,0,0,107.58974358974359,0.17948717948717952
19,8.0,lost,right,6,40,8,1,0.9861881895113406,-1074.3261516045704,30,0,1,0,0,108.6025641025641,0.20512820512820512
19,8.0,lost,right,6,40,9,1,0.9856926447858795,-1071.5061758436243,20,0,1,0,0,109.61538461538461,0.23076923076923073
19,8.0,lost,right,6,40,10,1,0.9861881894568217,-1074.3261512887893,20,0,1,0,0,110.62820512820512,0.25641025641025633
19,8.0,lost,right,6,40,11,1,0.9856777412875468,-1071.422885864418,17,0,3,0,0,111.64102564102564,0.2820512820512819
19,8.0,lost,right,6,40,12,1,0.9807149277293328,-1047.621569164489,38,0,3,0,0,112.65384615384616,0.3076923076923079
19,8.0,lost,right,6,40,13,1,0.9834073956489013,-1059.6515102916517,6,0,3,0,0,113.66666666666667,0.3333333333333334
19,8.0,lost,right,6,40,14,1,0.991813813568195,-1116.1722241148739,19,0,1,0,0,114.67948717948718,0.35897435897435903
19,8.0,lost,right,6,40,15,1,0.9833970880723706,-1059.6018285128212,7,0,3,0,0,115.6923076923077,0.38461538461538464
19,8.0,lost,right,6,40,16,1,0.9834835306937479,-1060.019434467752,6,0,3,0,0,116.7051282051282,0.41025641025641024
19,8.0,lost,right,6,40,17,1,0.9836528194300699,-1060.8436410758982,6,0,3,0,0,117.71794871794872,0.43589743589743585
19,8.0,lost,right,6,40,18,1,0.9844632500611015,-1064.9114217832555,6,0,3,0,0,118.73076923076923,0.46153846153846145
19,8.0,lost,right,6,40,19,1,0.9856512396860525,-1071.2749923611284,18,0,3,0,0,119.74358974358975,0.4871794871794874
19,8.0,lost,right,6,40,20,1,0.9918138134888339,-1116.1722233393123,30,0,1,0,0,120.75641025641025,0.5128205128205127
19,8.0,lost,right,6,40,21,1,0.9912640122582509,-1110.9719950322012,23,0,1,0,0,121.76923076923077,0.5384615384615385
19,8.0,lost,right,6,40,22,1,0.9918138135036185,-1116.1722234837955,73,0,1,0,0,122.78205128205128,0.5641025641025642
19,8.0,lost,right,6,40,23,1,0.9850451192649976,-1067.9650589272414,8,0,3,0,0,123.7948717948718,0.5897435897435898
19,8.0,lost,right,6,40,24,1,0.9857020461136933,-1071.558760924914,28,0,1,0,0,124.8076923076923,0.6153846153846153
19,8.0,lost,right,6,40,25,1,0.9856922616487453,-1071.504033549687,13,0,4,0,0,125.82051282051282,0.641025641025641
19,8.0,lost,right,6,40,26,1,0.9856924920809442,-1071.5053219940173,14,0,4,0,0,126.83333333333333,0.6666666666666665
19,8.0,lost,right,6,40,27,1,0.9857020459453356,-1071.5587599829182,19,0,1,0,0,127.84615384615384,0.6923076923076922
19,8.0,lost,right,6,40,28,1,0.9918138135702058,-1116.1722241345244,18,0,1,0,0,128.85897435897436,0.7179487179487181
19,8.0,lost,right,6,40,29,1,0.9918138135579418,-1116.1722240146744,19,0,1,0,0,129.87179487179486,0.7435897435897433
19,8.0,lost,right,6,40,30,1,0.9912640120533879,-1110.9719931561633,24,0,1,0,0,130.8846153846154,0.7692307692307693
19,8.0,lost,right,6,40,31,1,0.9912640121139605,-1110.9719937108582,18,0,1,0,0,131.8974358974359,0.7948717948717953
19,8.0,lost,right,6,40,32,1,0.9918138136152921,-1116.1722245751323,27,0,1,1,0,132.9102564102564,0.8205128205128205
19,8.0,lost,right,6,40,33,1,0.976133066516707,-1030.5685591209942,14,0,3,0,0,133.9230769230769,0.8461538461538457
19,8.0,lost,right,6,40,34,1,0.991813813487319,-1116.1722233245082,38,0,1,0,0,134.93589743589743,0.8717948717948717
19,8.0,lost,right,6,40,35,1,0.9918138135362459,-1116.172223802649,60,0,1,0,0,135.94871794871796,0.8974358974358976
19,8.0,lost,right,6,40,36,1,0.991264013346495,-1110.9720049978216,15,0,1,0,0,136.96153846153845,0.9230769230769229
19,8.0,lost,right,6,40,37,1,0.9912640123063099,-1110.9719954723018,17,0,1,0,0,137.97435897435898,0.9487179487179488
19,8.0,lost,right,6,40,38,1,0.9912640131777931,-1110.972003452929,23,0,1,0,0,138.9871794871795,0.9743589743589748
19,8.0,lost,right,6,40,39,1,0.9918138134283832,-1116.1722227485534,78,0,1,0,0,140.0,1.0
19,8.0,lost,right,7,40,0,1,0.9926252309580558,-1113.4351901679179,13,0,1,0,0,100.5,0.0
19,8.0,lost,right,7,40,1,1,0.9926252253408636,-1113.4351292337788,302,0,1,0,0,101.51282051282051,0.025641025641025595
19,8.0,lost,right,7,40,2,1,0.9926252311554704,-1113.4351923094325,17,0,1,0,0,102.52564102564102,0.05128205128205119
19,8.0,lost,right,7,40,3,1,0.9926252306633557,-1113.4351869710717,65,0,1,0,0,103.53846153846153,0.07692307692307679
19,8.0,lost,right,7,40,4,1,0.9926252304505693,-1113.435184662807,50,0,1,0,0,104.55128205128204,0.10256410256410238
19,8.0,lost,right,7,40,5,1,0.9926252311538606,-1113.4351922919693,287,0,1,0,0,105.56410256410257,0.12820512820512833
19,8.0,lost,right,7,40,6,1,0.9926252295104651,-1113.4351744647483,22,0,1,0,0,106.57692307692308,0.15384615384615394
19,8.0,lost,right,7,40,7,1,0.9926252310714364,-1113.4351913978476,28,0,1,0,0,107.58974358974359,0.17948717948717952
19,8.0,lost,right,7,40,8,1,0.9917873684145662,-1104.8264844980888,13,0,3,0,0,108.6025641025641,0.20512820512820512
19,8.0,lost,right,7,40,9,1,0.992203559361409,-1108.9869729062118,42,0,1,0,0,109.61538461538461,0.23076923076923073
19,8.0,lost,right,7,40,10,1,0.9920076757958485,-1107.0018284703558,208,0,1,0,0,110.62820512820512,0.25641025641025633
19,8.0,lost,right,7,40,11,1,0.9926252294837828,-1113.435174175306,40,0,1,0,0,111.64102564102564,0.2820512820512819
19,8.0,lost,right,7,40,12,1,0.9918830845714445,-1105.764340305209,19,0,1,0,0,112.65384615384616,0.3076923076923079
19,8.0,lost,right,7,40,13,1,0.9927035075792427,-1114.2888576090627,33,0,1,0,0,113.66666666666667,0.3333333333333334
19,8.0,lost,right,7,40,14,1,0.9929915414214456,-1117.510933964574,45,0,1,0,0,114.67948717948718,0.35897435897435903
19,8.0,lost,right,7,40,15,1,0.9928324016499157,-1115.7147057707732,41,0,1,0,0,115.6923076923077,0.38461538461538464
19,8.0,lost,right,7,40,16,1,0.9929915416459651,-1117.5109365274143,48,0,1,0,0,116.7051282051282,0.41025641025641024
19,8.0,lost,right,7,40,17,1,0.9918410686611365,-1105.3513012370365,64,0,1,0,0,117.71794871794872,0.43589743589743585
19,8.0,lost,right,7,40,18,1,0.9929915416357498,-1117.5109364108075,45,0,1,0,0,118.73076923076923,0.46153846153846145
19,8.0,lost,right,7,40,19,1,0.9928324015288513,-1115.7147044195324,99,0,1,0,0,119.74358974358975,0.4871794871794874
19,8.0,lost,right,7,40,20,1,0.9926252311442211,-1113.4351921874013,59,0,1,0,0,120.75641025641025,0.5128205128205127
19,8.0,lost,right,7,40,21,1,0.9918830844772699,-1105.764339377028,22,0,1,0,0,121.76923076923077,0.5384615384615385
19,8.0,lost,right,7,40,22,1,0.9918830836120068,-1105.7643308490294,17,0,1,0,0,122.78205128205128,0.5641025641025642
19,8.0,lost,right,7,40,23,1,0.991822824295428,-1105.1726111905498,17,0,3,0,0,123.7948717948718,0.5897435897435898
19,8.0,lost,right,7,40,24,1,0.9927035071320655,-1114.2888527061339,27,0,1,0,0,124.8076923076923,0.6153846153846153
19,8.0,lost,right,7,40,25,1,0.9929915416576146,-1117.5109366603906,40,0,1,0,0,125.82051282051282,0.641025641025641
19,8.0,lost,right,7,40,26,1,0.9929915416137945,-1117.5109361601938,42,0,1,0,0,126.83333333333333,0.6666666666666665
19,8.0,lost,right,7,40,27,1,0.99299154166314,-1117.5109367234616,54,0,1,0,0,127.84615384615384,0.6923076923076922
19,8.0,lost,right,7,40,28,1,0.9926252309979932,-1113.4351906011502,42,0,1,0,0,128.85897435897436,0.7179487179487181
19,8.0,lost,right,7,40,29,1,0.9904512013338663,-1092.7671288024144,32,0,1,0,0,129.87179487179486,0.7435897435897433
19,8.0,lost,right,7,40,30,1,0.99299154163344,-1117.510936384442,26,0,1,0,0,130.8846153846154,0.7692307692307693
19,8.0,lost,right,7,40,31,1,0.9929915416838178,-1117.5109369594938,34,0,1,1,1,131.8974358974359,0.7948717948717953
19,8.0,lost,right,7,40,32,1,0.9928324015396385,-1115.7147045399317,36,0,1,0,0,132.9102564102564,0.8205128205128205
19,8.0,lost,right,7,40,33,1,0.9928324014800728,-1115.7147038750986,34,0,1,0,0,133.9230769230769,0.8461538461538457
19,8.0,lost,right,7,40,34,1,0.9928324014953542,-1115.7147040456596,29,0,1,0,0,134.93589743589743,0.8717948717948717
19,8.0,lost,right,7,40,35,1,0.9928324015062822,-1115.7147041676299,36,0,1,0,0,135.94871794871796,0.8974358974358976
19,8.0,lost,right,7,40,36,1,0.9928324015374212,-1115.7147045151844,37,0,1,0,0,136.96153846153845,0.9230769230769229
19,8.0,lost,right,7,40,37,1,0.9928324016079608,-1115.714705302501,34,0,1,0,0,137.97435897435898,0.9487179487179488
19,8.0,lost,right,7,40,38,1,0.9918128442371008,-1105.0750325309214,15,0,3,0,0,138.9871794871795,0.9743589743589748
19,8.0,lost,right,7,40,39,1,0.9905532847410214,-1093.6269898439004,27,0,3,0,0,140.0,1.0
19,8.0,lost,right,8,40,0,1,0.9876601962877706,-1059.9342599519327,9,0,3,0,0,100.5,0.0
19,8.0,lost,right,8,40,1,1,0.9937357984577195,-1114.1725782607155,26,0,1,0,0,101.51282051282051,0.025641025641025595
19,8.0,lost,right,8,40,2,1,0.9937358013142031,-1114.172614740823,19,0,1,0,0,102.52564102564102,0.05128205128205119
19,8.0,lost,right,8,40,3,1,0.9931336649410889,-1106.8302294042953,66,0,1,0,0,103.53846153846153,0.07692307692307679
19,8.0,lost,right,8,40,4,1,0.9937358010805821,-1114.1726117572523,93,0,1,0,0,104.55128205128204,0.10256410256410238
19,8.0,lost,right,8,40,5,1,0.9937358004101757,-1114.1726031955016,47,0,1,0,0,105.56410256410257,0.12820512820512833
19,8.0,lost,right,8,40,6,1,0.9937358015226925,-1114.1726174034377,34,0,1,0,0,106.57692307692308,0.15384615384615394
19,8.0,lost,right,8,40,7,1,0.9937358014808099,-1114.1726168685552,111,0,1,0,0,107.58974358974359,0.17948717948717952
19,8.0,lost,right,8,40,8,1,0.9930113373155227,-1105.4175313254439,20,0,3,0,0,108.6025641025641,0.20512820512820512
19,8.0,lost,right,8,40,9,1,0.993133504211564,-1106.828356758788,40,0,1,0,0,109.61538461538461,0.23076923076923073
19,8.0,lost,right,8,40,10,1,0.9937358015360765,-1114.1726175743647,144,0,1,1,0,110.62820512820512,0.25641025641025633
19,8.0,lost,right,8,40,11,1,0.9931340165400779,-1106.834326005914,215,0,1,0,0,111.64102564102564,0.2820512820512819
19,8.0,lost,right,8,40,12,1,0.9937358008866207,-1114.172609280173,34,0,1,0,0,112.65384615384616,0.3076923076923079
19,8.0,lost,right,8,40,13,1,0.9866995862703831,-1053.937057511164,27,0,1,0,0,113.66666666666667,0.3333333333333334
19,8.0,lost,right,8,40,14,1,0.9831707670440722,-1035.1112743967092,9,0,3,0,0,114.67948717948718,0.35897435897435903
19,8.0,lost,right,8,40,15,1,0.9931442670006714,-1106.9538499739901,51,0,1,0,0,115.6923076923077,0.38461538461538464
19,8.0,lost,right,8,40,16,1,0.9930821143770205,-1106.231854719576,47,0,3,0,0,116.7051282051282,0.41025641025641024
19,8.0,lost,right,8,40,17,1,0.9931324350874987,-1106.8159016040813,238,0,1,0,0,117.71794871794872,0.43589743589743585
19,8.0,lost,right,8,40,18,1,0.993071581850708,-1106.110146821008,42,0,1,0,0,118.73076923076923,0.46153846153846145
19,8.0,lost,right,8,40,19,1,0.9931442582977009,-1106.9537484185184,33,0,1,0,0,119.74358974358975,0.4871794871794874
19,8.0,lost,right,8,40,20,1,0.9937358006822211,-1114.1726066697886,76,0,1,0,0,120.75641025641025,0.5128205128205127
19,8.0,lost,right,8,40,21,1,0.9930572308064092,-1105.9446117553857,22,0,1,0,0,121.76923076923077,0.5384615384615385
19,8.0,lost,right,8,40,22,1,0.9929911193626082,-1105.1864282924653,26,0,3,0,0,122.78205128205128,0.5641025641025642
19,8.0,lost,right,8,40,23,1,0.9929850284861824,-1105.1169366664205,32,0,3,0,0,123.7948717948718,0.5897435897435898
19,8.0,lost,right,8,40,24,1,0.9931442448962069,-1106.9535920359533,133,0,1,0,0,124.8076923076923,0.6153846153846153
19,8.0,lost,right,8,40,25,1,0.993144266578704,-1106.9538450500252,35,0,1,0,0,125.82051282051282,0.641025641025641
19,8.0,lost,right,8,40,26,1,0.9931442660505349,-1106.9538388867843,27,0,1,0,0,126.83333333333333,0.6666666666666665
19,8.0,lost,right,8,40,27,1,0.9931442633610319,-1106.9538075028086,45,0,1,0,0,127.84615384615384,0.6923076923076922
19,8.0,lost,right,8,40,28,1,0.9913160523642222,-1088.0425711273008,29,0,1,0,0,128.85897435897436,0.7179487179487181
19,8.0,lost,right,8,40,29,1,0.993023976668607,-1105.5623463999405,42,0,1,0,0,129.87179487179486,0.7435897435897433
19,8.0,lost,right,8,40,30,1,0.9930715817349179,-1106.1101454840216,46,0,1,0,0,130.8846153846154,0.7692307692307693
19,8.0,lost,right,8,40,31,1,0.9931442587577942,-1106.9537537873705,92,0,1,0,0,131.8974358974359,0.7948717948717953
19,8.0,lost,right,8,40,32,1,0.9930715818414122,-1106.110146713673,55,0,1,0,0,132.9102564102564,0.8205128205128205
19,8.0,lost,right,8,40,33,1,0.9929875420971608,-1105.145607476224,24,0,3,0,0,133.9230769230769,0.8461538461538457
19,8.0,lost,right,8,40,34,1,0.9930715818523336,-1106.110146839779,32,0,1,0,0,134.93589743589743,0.8717948717948717
19,8.0,lost,right,8,40,35,1,0.9929915251237339,-1105.1910598208644,17,0,4,0,0,135.94871794871796,0.8974358974358976
19,8.0,lost,right,8,40,36,1,0.9929918531503225,-1105.1948042505283,167,0,1,0,0,136.96153846153845,0.9230769230769229
19,8.0,lost,right,8,40,37,1,0.9933948155448193,-1109.9322797552754,56,0,1,0,0,137.97435897435898,0.9487179487179488
19,8.0,lost,right,8,40,38,1,0.9929773554923637,-1105.0294802827018,21,0,3,0,0,138.9871794871795,0.9743589743589748
19,8.0,lost,right,8,40,39,1,0.9929892757666517,-1105.1653880878775,30,0,3,0,0,140.0,1.0
19,8.0,trapped,left,1,80,0,1,0.7173894524514144,-1740.6221553936143,24,0,1,1,0,79.5,0.74375
19,8.0,trapped,left,2,80,0,1,0.717389453985091,-1734.1465403799516,29,0,1,0,0,20.0,0.0
19,8.0,trapped,left,2,80,1,1,0.7173840657063424,-1734.143470768358,18,0,3,0,0,21.0126582278481,0.012658227848101245
19,8.0,trapped,left,2,80,2,1,0.7912239592912745,-1782.8985777469993,34,0,2,0,0,22.025316455696203,0.025316455696202535
19,8.0,trapped,left,2,80,3,1,0.7912239573321173,-1782.8985762361729,36,0,2,0,0,23.037974683544306,0.03797468354430382
19,8.0,trapped,left,2,80,4,1,0.7912239598056342,-1782.8985781436534,38,0,2,0,0,24.050632911392405,0.05063291139240507
19,8.0,trapped,left,2,80,5,1,0.7912239578170703,-1782.89857661015,38,0,2,0,0,25.063291139240505,0.0632911392405063
19,8.0,trapped,left,2,80,6,1,0.7912239594905338,-1782.8985779006603,42,0,2,0,0,26.075949367088608,0.0759493670886076
19,8.0,trapped,left,2,80,7,1,0.7912239609552476,-1782.8985790301908,41,0,2,0,0,27.08860759493671,0.08860759493670889
19,8.0,trapped,left,2,80,8,1,0.7912239602613984,-1782.8985784951215,38,0,2,0,0,28.10126582278481,0.10126582278481014
19,8.0,trapped,left,2,80,9,1,0.7912239586238049,-1782.8985772322726,36,0,2,0,0,29.11392405063291,0.11392405063291138
19,8.0,trapped,left,2,80,10,1,0.7912239610019637,-1782.8985790662166,40,0,2,0,0,30.126582278481013,0.12658227848101267
19,8.0,trapped,left,2,80,11,1,0.7912239582133322,-1782.898576915732,39,0,2,0,0,31.139240506329116,0.13924050632911394
19,8.0,trapped,left,2,80,12,1,0.7912239592472405,-1782.898577713042,38,0,2,0,0,32.151898734177216,0.1518987341772152
19,8.0,trapped,left,2,80,13,1,0.791223957702978,-1782.8985765221664,37,0,2,0,0,33.164556962025316,0.16455696202531644
19,8.0,trapped,left,2,80,14,1,0.7912239606322212,-1782.8985787810855,39,0,2,0,0,34.17721518987342,0.17721518987341778
19,8.0,trapped,left,2,80,15,1,0.7912239608471247,-1782.8985789468106,43,0,2,0,0,35.18987341772152,0.18987341772151903
19,8.0,trapped,left,2,80,16,1,0.791223960749558,-1782.898578871571,43,0,2,0,0,36.20253164556962,0.20253164556962028
19,8.0,trapped,left,2,80,17,1,0.7912239593643207,-1782.8985778033295,38,0,2,0,0,37.21518987341772,0.2151898734177215
19,8.0,trapped,left,2,80,18,1,0.7912239610973768,-1782.8985791397956,39,0,2,0,0,38.22784810126582,0.22784810126582275
19,8.0,trapped,left,2,80,19,1,0.7912239597100917,-1782.898578069975,41,0,2,0,0,39.24050632911393,0.24050632911392408
19,8.0,trapped,left,2,80,20,1,0.7912239584301282,-1782.8985770829165,38,0,2,0,0,40.25316455696203,0.25316455696202533
19,8.0,trapped,left,2,80,21,1,0.7912239597127839,-1782.898578072051,41,0,2,0,0,41.265822784810126,0.26582278481012656
19,8.0,trapped,left,2,80,22,1,0.7912239590288213,-1782.8985775446056,38,0,2,0,0,42.27848101265823,0.2784810126582279
19,8.0,trapped,left,2,80,23,1,0.7912239606263848,-1782.8985787765846,41,0,2,0,0,43.29113924050633,0.29113924050632917
19,8.0,trapped,left,2,80,24,1,0.7912239608900323,-1782.8985789798994,40,0,2,0,0,44.30379746835443,0.3037974683544304
19,8.0,trapped,left,2,80,25,1,0.7912239582443384,-1782.8985769396427,32,0,2,0,0,45.31645569620253,0.31645569620253167
19,8.0,trapped,left,2,80,26,1,0.7912239587300925,-1782.8985773142376,33,0,2,0,0,46.32911392405063,0.3291139240506329
19,8.0,trapped,left,2,80,27,1,0.7912239604422417,-1782.8985786345806,32,0,2,0,0,47.34177215189874,0.3417721518987342
19,8.0,trapped,left,2,80,28,1,0.7912239595923518,-1782.8985779791783,32,0,2,0,0,48.35443037974684,0.35443037974683544
19,8.0,trapped,left,2,80,29,1,0.7912239601302569,-1782.8985783939902,28,0,2,0,0,49.36708860759494,0.3670886075949367
19,8.0,trapped,left,2,80,30,1,0.7912239569873019,-1782.8985759702648,26,0,2,0,0,50.37974683544304,0.37974683544303806
19,8.0,trapped,left,2,80,31,1,0.7912239600865582,-1782.8985783602911,22,0,2,0,0,51.39240506329114,0.3924050632911393
19,8.0,trapped,left,2,80,32,1,0.7912239583152132,-1782.8985769942988,25,0,2,0,0,52.40506329113924,0.40506329113924056
19,8.0,trapped,left,2,80,33,1,0.7912239604733545,-1782.8985786585738,29,0,2,0,0,53.41772151898734,0.4177215189873418
19,8.0,trapped,left,2,80,34,1,0.7912239578135962,-1782.898576607471,28,0,2,0,0,54.43037974683544,0.430379746835443
19,8.0,trapped,left,2,80,35,1,0.7912239601511745,-1782.898578410121,15,0,2,0,0,55.44303797468355,0.44303797468354433
19,8.0,trapped,left,2,80,36,1,0.7912239602820428,-1782.8985785110415,35,0,2,0,0,56.45569620253165,0.4556962025316456
19,8.0,trapped,left,2,80,37,1,0.7912239603565931,-1782.898578568532,38,0,2,0,0,57.46835443037975,0.46835443037974683
19,8.0,trapped,left,2,80,38,1,0.7912239606710229,-1782.8985788110078,40,0,2,0,0,58.481012658227854,0.48101265822784817
19,8.0,trapped,left,2,80,39,1,0.7912239611464351,-1782.8985791776272,37,0,2,0,0,59.493670886075954,0.49367088607594944
19,8.0,trapped,left,2,80,40,1,0.7912239580742619,-1782.8985768084863,38,0,2,0,0,60.50632911392405,0.5063291139240507
19,8.0,trapped,left,2,80,41,1,0.7912239588318505,-1782.8985773927093,42,0,2,0,0,61.51898734177215,0.5189873417721519
19,8.0,trapped,left,2,80,42,1,0.7912239595178158,-1782.8985779216991,43,0,2,0,0,62.53164556962025,0.5316455696202531
19,8.0,trapped,left,2,80,43,1,0.7173894308962963,-1734.1465272265298,8,0,3,0,0,63.54430379746836,0.5443037974683544
19,8.0,trapped,left,2,80,44,1,0.851018977153017,-1837.226927709657,33,0,2,0,0,64.55696202531647,0.5569620253164558
19,8.0,trapped,left,2,80,45,1,0.851018977092925,-1837.226927644717,30,0,2,0,0,65.56962025316456,0.569620253164557
19,8.0,trapped,left,2,80,46,1,0.8510189771851213,-1837.226927744351,30,0,1,0,0,66.58227848101266,0.5822784810126583
19,8.0,trapped,left,2,80,47,1,0.8510189771852832,-1837.2269277445262,32,0,2,0,0,67.59493670886076,0.5949367088607594
19,8.0,trapped,left,2,80,48,1,0.8510189772017109,-1837.2269277622793,28,0,1,1,0,68.60759493670886,0.6075949367088608
19,8.0,trapped,left,2,80,49,1,0.8510189771075175,-1837.2269276604866,25,0,2,0,0,69.62025316455697,0.6202531645569621
19,8.0,trapped,left,2,80,50,1,0.8510189771566674,-1837.2269277136018,27,0,2,0,0,70.63291139240506,0.6329113924050633
19,8.0,trapped,left,2,80,51,1,0.8510189770795703,-1837.226927630285,26,0,2,0,0,71.64556962025317,0.6455696202531647
19,8.0,trapped,left,2,80,52,1,0.8510189771695711,-1837.2269277275464,26,0,2,0,0,72.65822784810126,0.6582278481012658
19,8.0,trapped,left,2,80,53,1,0.8510189771590679,-1837.2269277161959,24,0,2,0,0,73.67088607594937,0.6708860759493671
19,8.0,trapped,left,2,80,54,1,0.8510189771117356,-1837.2269276650452,26,0,1,0,0,74.68354430379748,0.6835443037974684
19,8.0,trapped,left,2,80,55,1,0.8510189771027608,-1837.2269276553463,23,0,2,0,0,75.69620253164558,0.6962025316455698
19,8.0,trapped,left,2,80,56,1,0.8510189770973531,-1837.2269276495022,25,0,2,0,0,76.70886075949367,0.7088607594936709
19,8.0,trapped,left,2,80,57,1,0.8510189771811624,-1837.226927740073,26,0,2,0,0,77.72151898734177,0.7215189873417721
19,8.0,trapped,left,2,80,58,1,0.8510189770795553,-1837.2269276302686,25,0,2,0,0,78.73417721518987,0.7341772151898734
19,8.0,trapped,left,2,80,59,1,0.8510189770961256,-1837.226927648176,24,0,2,0,0,79.74683544303798,0.7468354430379748
19,8.0,trapped,left,2,80,60,1,0.8510189771592807,-1837.226927716426,26,0,2,0,0,80.75949367088609,0.7594936708860761
19,8.0,trapped,left,2,80,61,1,0.8510189771405017,-1837.2269276961317,26,0,2,0,0,81.77215189873418,0.7721518987341772
19,8.0,trapped,left,2,80,62,1,0.8510189770654706,-1837.2269276150478,26,0,2,0,0,82.78481012658229,0.7848101265822786
19,8.0,trapped,left,2,80,63,1,0.8510189770871521,-1837.2269276384784,30,0,2,0,0,83.79746835443038,0.7974683544303798
19,8.0,trapped,left,2,80,64,1,0.8510189771634377,-1837.2269277209182,33,0,2,0,0,84.81012658227849,0.8101265822784811
19,8.0,trapped,left,2,80,65,1,0.7175491167362051,-1734.237524128909,427,0,2,0,0,85.82278481012659,0.8227848101265824
19,8.0,trapped,left,2,80,66,1,0.7457893368964085,-1751.197483950045,53,0,2,0,0,86.83544303797468,0.8354430379746836
19,8.0,trapped,left,2,80,67,1,0.7457893359189811,-1751.1974833310078,51,0,2,0,0,87.84810126582279,0.8481012658227849
19,8.0,trapped,left,2,80,68,1,0.745789336685334,-1751.1974838163644,53,0,2,0,0,88.86075949367088,0.860759493670886
19,8.0,trapped,left,2,80,69,1,0.7457893365861512,-1751.1974837535486,51,0,2,0,0,89.87341772151899,0.8734177215189873
19,8.0,trapped,left,2,80,70,1,0.7457893360676207,-1751.197483425146,54,0,2,0,0,90.8860759493671,0.8860759493670887
19,8.0,trapped,left,2,80,71,1,0.7457893371211823,-1751.1974840924015,52,0,2,0,0,91.89873417721519,0.8987341772151899
19,8.0,trapped,left,2,80,72,1,0.7457893373441189,-1751.1974842335944,51,0,2,0,0,92.9113924050633,0.9113924050632912
19,8.0,trapped,left,2,80,73,1,0.7457893370429398,-1751.1974840428477,51,0,2,0,0,93.9240506329114,0.9240506329113926
19,8.0,trapped,left,2,80,74,1,0.7457893374797238,-1751.1974843194776,54,0,2,0,0,94.9367088607595,0.9367088607594937
19,8.0,trapped,left,2,80,75,1,0.7457893360458919,-1751.1974834113844,48,0,2,0,0,95.9493670886076,0.949367088607595
19,8.0,trapped,left,2,80,76,1,0.717389453969395,-1734.14654037101,26,0,2,0,0,96.96202531645571,0.9620253164556963
19,8.0,trapped,left,2,80,77,1,0.7173894531596725,-1734.1465399097203,25,0,2,0,0,97.9746835443038,0.9746835443037976
19,8.0,trapped,left,2,80,78,1,0.7173894515346746,-1734.1465389839777,27,0,2,0,0,98.98734177215191,0.9873417721518989
19,8.0,trapped,left,2,80,79,1,0.7173894517930415,-1734.1465391311663,24,0,2,0,0,100.0,1.0
19,8.0,trapped,left,3,80,0,1,0.8510189771001253,-1830.4922871296221,31,0,2,0,0,20.0,0.0
19,8.0,trapped,left,3,80,1,1,0.8510189768620021,-1830.4922868722886,30,0,2,0,0,21.0126582278481,0.012658227848101245
19,8.0,trapped,left,3,80,2,1,0.8510189771347606,-1830.4922871670517,35,0,1,0,0,22.025316455696203,0.025316455696202535
19,8.0,trapped,left,3,80,3,1,0.8510189771482684,-1830.492287181649,38,0,2,0,0,23.037974683544306,0.03797468354430382
19,8.0,trapped,left,3,80,4,1,0.8510189771832447,-1830.4922872194472,30,0,2,0,0,24.050632911392405,0.05063291139240507
19,8.0,trapped,left,3,80,5,1,0.8510189769253371,-1830.4922869407333,99,0,2,0,0,25.063291139240505,0.0632911392405063
19,8.0,trapped,left,3,80,6,1,0.9090379011257018,-1909.9258248804151,128,0,2,0,0,26.075949367088608,0.0759493670886076
19,8.0,trapped,left,3,80,7,1,0.9090379011172097,-1909.9258248653841,159,0,2,0,0,27.08860759493671,0.08860759493670889
19,8.0,trapped,left,3,80,8,1,0.9090379011259536,-1909.9258248808605,141,0,2,0,0,28.10126582278481,0.10126582278481014
19,8.0,trapped,left,3,80,9,1,0.8510189772024843,-1830.492287240239,45,0,2,0,0,29.11392405063291,0.11392405063291138
19,8.0,trapped,left,3,80,10,1,0.851018977120887,-1830.492287152059,40,0,2,0,0,30.126582278481013,0.12658227848101267
19,8.0,trapped,left,3,80,11,1,0.8510189771855711,-1830.4922872219613,247,0,2,0,0,31.139240506329116,0.13924050632911394
19,8.0,trapped,left,3,80,12,1,0.8810269386320777,-1866.7047037432471,37,0,2,0,0,32.151898734177216,0.1518987341772152
19,8.0,trapped,left,3,80,13,1,0.8510189770413894,-1830.4922870661478,35,0,2,0,0,33.164556962025316,0.16455696202531644
19,8.0,trapped,left,3,80,14,1,0.8510189770245479,-1830.4922870479475,41,0,2,0,0,34.17721518987342,0.17721518987341778
19,8.0,trapped,left,3,80,15,1,0.8510189771335898,-1830.4922871657866,43,0,2,0,0,35.18987341772152,0.18987341772151903
19,8.0,trapped,left,3,80,16,1,0.8810269388942399,-1866.7047040980174,23,0,1,0,0,36.20253164556962,0.20253164556962028
